task_name,task_id,issue_reason
delete_vector,57,system_prompt_error
delete_vector,56,system_prompt_error
delete_vector,58,system_prompt_error
delete_vector,59,system_prompt_error
delete_vector,60,system_prompt_error
delete_vector,66,system_prompt_error
delete_vector,67,system_prompt_error
delete_vector,69,system_prompt_error
delete_vector,68,system_prompt_error
delete_vector,70,system_prompt_error
delete_vector,80,system_prompt_error
delete_vector,81,duplicate_question
delete_vector,76,system_prompt_error
delete_vector,78,system_prompt_error
delete_vector,79,system_prompt_error
delete_vector,77,system_prompt_error
delete_vector,82,duplicate_question
delete_vector,83,duplicate_question
delete_vector,88,duplicate_question
delete_vector,84,duplicate_question
delete_vector,86,duplicate_question
delete_vector,87,duplicate_question
delete_vector,89,duplicate_question
delete_vector,90,duplicate_question
delete_vector,85,duplicate_question
delete_vector,91,duplicate_question
delete_vector,95,duplicate_question
delete_vector,94,duplicate_question
delete_vector,93,duplicate_question
delete_vector,92,duplicate_question
delete_vector,96,duplicate_question
delete_vector,97,duplicate_question
delete_vector,98,duplicate_question
delete_vector,99,duplicate_question
delete_vector,102,duplicate_question
delete_vector,101,duplicate_question
delete_vector,100,duplicate_question
delete_vector,104,duplicate_question
delete_vector,103,duplicate_question
delete_vector,105,duplicate_question
delete_vector,106,duplicate_question
delete_vector,109,duplicate_question
delete_vector,108,duplicate_question
delete_vector,112,duplicate_question
delete_vector,111,duplicate_question
delete_vector,107,duplicate_question
delete_vector,113,duplicate_question
delete_vector,110,duplicate_question
delete_vector,114,duplicate_question
delete_vector,119,duplicate_question
delete_vector,118,duplicate_question
delete_vector,115,duplicate_question
delete_vector,122,duplicate_question
delete_vector,116,duplicate_question
delete_vector,117,duplicate_question
delete_vector,120,duplicate_question
delete_vector,121,duplicate_question
delete_vector,127,duplicate_question
delete_vector,123,duplicate_question
delete_vector,125,duplicate_question
delete_vector,124,duplicate_question
delete_vector,126,duplicate_question
delete_vector,128,duplicate_question
delete_vector,129,duplicate_question
delete_vector,130,duplicate_question
delete_vector,133,duplicate_question
delete_vector,134,duplicate_question
delete_vector,137,duplicate_question
delete_vector,132,duplicate_question
delete_vector,135,duplicate_question
delete_vector,131,duplicate_question
delete_vector,136,duplicate_question
delete_vector,138,duplicate_question
delete_vector,140,duplicate_question
delete_vector,139,duplicate_question
delete_vector,141,duplicate_question
delete_vector,143,duplicate_question
delete_vector,144,duplicate_question
delete_vector,142,duplicate_question
delete_vector,147,duplicate_question
delete_vector,146,duplicate_question
delete_vector,148,duplicate_question
delete_vector,145,duplicate_question
delete_vector,149,duplicate_question
delete_vector,153,duplicate_question
delete_vector,152,duplicate_question
delete_vector,151,duplicate_question
delete_vector,150,duplicate_question
delete_vector,156,duplicate_question
delete_vector,155,duplicate_question
delete_vector,154,duplicate_question
delete_vector,157,duplicate_question
delete_vector,160,duplicate_question
delete_vector,159,duplicate_question
delete_vector,158,duplicate_question
map_vector,6,system_prompt_error
map_vector,7,system_prompt_error
map_vector,9,system_prompt_error
map_vector,10,system_prompt_error
map_vector,8,system_prompt_error
map_vector,16,system_prompt_error
map_vector,20,system_prompt_error
map_vector,17,system_prompt_error
map_vector,19,system_prompt_error
map_vector,18,system_prompt_error
map_vector,29,system_prompt_error
map_vector,27,system_prompt_error
map_vector,28,system_prompt_error
map_vector,26,system_prompt_error
map_vector,30,system_prompt_error
map_vector,36,system_prompt_error
map_vector,38,system_prompt_error
map_vector,37,system_prompt_error
map_vector,39,system_prompt_error
map_vector,40,system_prompt_error
map_vector,48,system_prompt_error
map_vector,47,system_prompt_error
map_vector,49,system_prompt_error
map_vector,50,system_prompt_error
map_vector,46,system_prompt_error
map_vector,56,system_prompt_error
map_vector,60,system_prompt_error
map_vector,58,system_prompt_error
map_vector,57,system_prompt_error
map_vector,59,system_prompt_error
map_vector,68,system_prompt_error
map_vector,67,system_prompt_error
map_vector,66,system_prompt_error
map_vector,69,system_prompt_error
map_vector,77,system_prompt_error
map_vector,76,system_prompt_error
map_vector,70,system_prompt_error
map_vector,78,system_prompt_error
map_vector,79,system_prompt_error
map_vector,80,system_prompt_error
map_vector,84,duplicate_question
map_vector,83,duplicate_question
map_vector,82,duplicate_question
map_vector,81,duplicate_question
map_vector,85,duplicate_question
map_vector,86,duplicate_question
map_vector,88,duplicate_question
map_vector,90,duplicate_question
map_vector,91,duplicate_question
map_vector,87,duplicate_question
map_vector,94,duplicate_question
map_vector,92,duplicate_question
map_vector,96,duplicate_question
map_vector,100,duplicate_question
map_vector,89,duplicate_question
map_vector,93,duplicate_question
map_vector,95,duplicate_question
map_vector,98,duplicate_question
map_vector,101,duplicate_question
map_vector,102,duplicate_question
map_vector,97,duplicate_question
map_vector,99,duplicate_question
map_vector,103,duplicate_question
map_vector,104,duplicate_question
map_vector,107,duplicate_question
map_vector,106,duplicate_question
map_vector,108,duplicate_question
map_vector,105,duplicate_question
map_vector,109,duplicate_question
map_vector,113,duplicate_question
map_vector,110,duplicate_question
map_vector,112,duplicate_question
map_vector,115,duplicate_question
map_vector,111,duplicate_question
map_vector,114,duplicate_question
map_vector,116,duplicate_question
map_vector,121,duplicate_question
map_vector,118,duplicate_question
map_vector,117,duplicate_question
map_vector,122,duplicate_question
map_vector,119,duplicate_question
map_vector,123,duplicate_question
map_vector,120,duplicate_question
map_vector,124,duplicate_question
map_vector,126,duplicate_question
map_vector,129,duplicate_question
map_vector,130,duplicate_question
map_vector,125,duplicate_question
map_vector,131,duplicate_question
map_vector,132,duplicate_question
map_vector,128,duplicate_question
map_vector,127,duplicate_question
map_vector,134,duplicate_question
map_vector,133,duplicate_question
map_vector,135,duplicate_question
map_vector,136,duplicate_question
map_vector,143,duplicate_question
map_vector,145,duplicate_question
map_vector,139,duplicate_question
map_vector,144,duplicate_question
map_vector,140,duplicate_question
map_vector,142,duplicate_question
map_vector,138,duplicate_question
map_vector,137,duplicate_question
map_vector,141,duplicate_question
map_vector,146,duplicate_question
map_vector,147,duplicate_question
map_vector,154,duplicate_question
map_vector,148,duplicate_question
map_vector,153,duplicate_question
map_vector,155,duplicate_question
map_vector,150,duplicate_question
map_vector,151,duplicate_question
map_vector,149,duplicate_question
map_vector,152,duplicate_question
map_vector,157,duplicate_question
map_vector,156,duplicate_question
map_vector,158,duplicate_question
map_vector,160,duplicate_question
map_vector,159,duplicate_question
refresh_vector,6,system_prompt_error
refresh_vector,8,system_prompt_error
refresh_vector,7,system_prompt_error
refresh_vector,9,system_prompt_error
refresh_vector,10,system_prompt_error
refresh_vector,17,system_prompt_error
refresh_vector,18,system_prompt_error
refresh_vector,40,system_prompt_error
refresh_vector,50,system_prompt_error
refresh_vector,46,system_prompt_error
refresh_vector,49,system_prompt_error
refresh_vector,47,system_prompt_error
refresh_vector,48,system_prompt_error
refresh_vector,56,system_prompt_error
refresh_vector,57,system_prompt_error
refresh_vector,60,system_prompt_error
refresh_vector,59,system_prompt_error
refresh_vector,58,system_prompt_error
refresh_vector,67,system_prompt_error
refresh_vector,66,system_prompt_error
refresh_vector,69,system_prompt_error
refresh_vector,78,system_prompt_error
refresh_vector,79,system_prompt_error
refresh_vector,76,system_prompt_error
refresh_vector,88,duplicate_question
refresh_vector,86,duplicate_question
refresh_vector,89,duplicate_question
refresh_vector,90,duplicate_question
refresh_vector,97,duplicate_question
refresh_vector,87,duplicate_question
refresh_vector,98,duplicate_question
refresh_vector,121,duplicate_question
refresh_vector,120,duplicate_question
refresh_vector,124,duplicate_question
refresh_vector,125,duplicate_question
refresh_vector,126,duplicate_question
refresh_vector,127,duplicate_question
refresh_vector,123,duplicate_question
refresh_vector,130,duplicate_question
refresh_vector,128,duplicate_question
refresh_vector,129,duplicate_question
refresh_vector,139,duplicate_question
refresh_vector,140,duplicate_question
refresh_vector,136,duplicate_question
refresh_vector,141,duplicate_question
refresh_vector,142,duplicate_question
refresh_vector,134,duplicate_question
refresh_vector,137,duplicate_question
refresh_vector,138,duplicate_question
refresh_vector,143,duplicate_question
refresh_vector,146,duplicate_question
refresh_vector,144,duplicate_question
refresh_vector,145,duplicate_question
refresh_vector,149,duplicate_question
refresh_vector,147,duplicate_question
refresh_vector,156,duplicate_question
refresh_vector,159,duplicate_question
refresh_vector,158,duplicate_question
refresh_vector,16,system_prompt_error
refresh_vector,19,system_prompt_error
refresh_vector,20,system_prompt_error
refresh_vector,26,system_prompt_error
refresh_vector,28,system_prompt_error
refresh_vector,29,system_prompt_error
refresh_vector,27,system_prompt_error
refresh_vector,30,system_prompt_error
refresh_vector,36,system_prompt_error
refresh_vector,37,system_prompt_error
refresh_vector,39,system_prompt_error
refresh_vector,38,system_prompt_error
refresh_vector,68,system_prompt_error
refresh_vector,70,system_prompt_error
refresh_vector,81,duplicate_question
refresh_vector,85,duplicate_question
refresh_vector,84,duplicate_question
refresh_vector,83,duplicate_question
refresh_vector,82,duplicate_question
refresh_vector,80,system_prompt_error
refresh_vector,77,system_prompt_error
refresh_vector,91,duplicate_question
refresh_vector,92,duplicate_question
refresh_vector,96,duplicate_question
refresh_vector,93,duplicate_question
refresh_vector,95,duplicate_question
refresh_vector,99,duplicate_question
refresh_vector,94,duplicate_question
refresh_vector,100,duplicate_question
refresh_vector,101,duplicate_question
refresh_vector,102,duplicate_question
refresh_vector,104,duplicate_question
refresh_vector,103,duplicate_question
refresh_vector,105,duplicate_question
refresh_vector,107,duplicate_question
refresh_vector,106,duplicate_question
refresh_vector,108,duplicate_question
refresh_vector,110,duplicate_question
refresh_vector,109,duplicate_question
refresh_vector,111,duplicate_question
refresh_vector,112,duplicate_question
refresh_vector,113,duplicate_question
refresh_vector,116,duplicate_question
refresh_vector,115,duplicate_question
refresh_vector,117,duplicate_question
refresh_vector,118,duplicate_question
refresh_vector,122,duplicate_question
refresh_vector,114,duplicate_question
refresh_vector,131,duplicate_question
refresh_vector,133,duplicate_question
refresh_vector,132,duplicate_question
refresh_vector,135,duplicate_question
refresh_vector,119,duplicate_question
refresh_vector,148,duplicate_question
refresh_vector,151,duplicate_question
refresh_vector,150,duplicate_question
refresh_vector,152,duplicate_question
refresh_vector,154,duplicate_question
refresh_vector,153,duplicate_question
refresh_vector,155,duplicate_question
refresh_vector,157,duplicate_question
refresh_vector,160,duplicate_question
